Nro;AgrupaProducto;cod_AgrupaProducto;fecha_venta;Dia;NumeroMes;Mes;Anio;Suma_cantidad;Edad;Sexo;Hombre;Mujer;cod_Evento_Especial;Evento_Especial;Evento_Carnavales;Evento_Dia_LaPaz;Evento_Dia_Madre;Evento_Fiesta_Patria;Evento_Laboral;Evento_Navidad;Evento_Todos_Santos;Promedio_3_meses;Promedio_6_meses;Promedio_12_meses;Estacionalidad;Tendencia
4829;DULCES GOLOSINAS;12;3/12/2022;3;12;12;2022;15;28;1;1;0;5;1;0;0;0;0;0;1;0;15,66666667;16,66666667;17,33333333;200;10,53542243
4830;DULCES GOLOSINAS;12;3/12/2022;3;12;12;2022;15;28;1;1;0;5;1;0;0;0;0;0;1;0;16,33333333;17;18;236,8421053;9,41927804
4859;DULCES GOLOSINAS;12;4/12/2022;4;12;12;2022;18;37;2;0;1;5;1;0;0;0;0;0;1;0;14,33333333;15,33333333;16,91666667;194,5945946;11,94267036
4860;DULCES GOLOSINAS;12;4/12/2022;4;12;12;2022;18;37;1;1;0;5;1;0;0;0;0;0;1;0;15,33333333;15,5;16,91666667;175,6097561;13,15413629
4867;DULCES GOLOSINAS;12;4/12/2022;4;12;12;2022;10;31;2;0;1;5;1;0;0;0;0;0;1;0;13,33333333;15,33333333;16,08333333;121,2121212;10,42833795
4892;DULCES GOLOSINAS;12;5/12/2022;5;12;12;2022;17;63;2;0;1;5;1;0;0;0;0;0;1;0;17,66666667;15,5;16,83333333;146,7625899;13,92330903
4893;DULCES GOLOSINAS;12;5/12/2022;5;12;12;2022;17;63;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;15,83333333;16,41666667;133,3333333;14,53864722
4925;DULCES GOLOSINAS;12;6/12/2022;6;12;12;2022;18;33;1;1;0;5;1;0;0;0;0;0;1;0;17,66666667;17,66666667;16,5;118,0327869;15,78473422
4926;DULCES GOLOSINAS;12;6/12/2022;6;12;12;2022;18;33;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;16,33333333;16,5;128,5714286;15,23091778
4953;DULCES GOLOSINAS;12;7/12/2022;7;12;12;2022;18;38;1;1;0;5;1;0;0;0;0;0;1;0;18;17,66666667;16,5;109,0909091;16,22778738
4954;DULCES GOLOSINAS;12;7/12/2022;7;12;12;2022;18;38;1;1;0;5;1;0;0;0;0;0;1;0;18;17,66666667;16,58333333;108,5427136;16,5822299
4983;DULCES GOLOSINAS;12;8/12/2022;8;12;12;2022;28;22;1;1;0;5;1;0;0;0;0;0;1;0;21,33333333;19,5;17,5;160;18,86578392
4984;DULCES GOLOSINAS;12;8/12/2022;8;12;12;2022;24;33;2;0;1;5;1;0;0;0;0;0;1;0;23,33333333;20,66666667;18,25;131,5068493;19,89262714
5015;DULCES GOLOSINAS;12;9/12/2022;9;12;12;2022;14;53;1;1;0;5;1;0;0;0;0;0;1;0;17,33333333;19,33333333;18,5;75,67567568;17,77128137
5016;DULCES GOLOSINAS;12;9/12/2022;9;12;12;2022;14;53;1;1;0;5;1;0;0;0;0;0;1;0;22;20;18,16666667;77,06422018;18,71410171
5052;DULCES GOLOSINAS;12;10/12/2022;10;12;12;2022;14;25;2;0;1;5;1;0;0;0;0;0;1;0;14;18,66666667;18,16666667;77,06422018;17,01702509
5053;DULCES GOLOSINAS;12;10/12/2022;10;12;12;2022;14;25;2;0;1;5;1;0;0;0;0;0;1;0;14;18;17,83333333;78,5046729;16,41362008
5084;DULCES GOLOSINAS;12;11/12/2022;11;12;12;2022;16;58;1;1;0;5;1;0;0;0;0;0;1;0;14,66666667;16;17,75;90,14084507;16,33089606
5085;DULCES GOLOSINAS;12;11/12/2022;11;12;12;2022;16;58;1;1;0;5;1;0;0;0;0;0;1;0;15,33333333;14,66666667;17,66666667;90,56603774;16,26471685
5116;DULCES GOLOSINAS;12;12/12/2022;12;12;12;2022;20;54;1;1;0;5;1;0;0;0;0;0;1;0;17,33333333;15,66666667;17,83333333;112,1495327;17,01177348
5117;DULCES GOLOSINAS;12;12/12/2022;12;12;12;2022;20;54;2;0;1;5;1;0;0;0;0;0;1;0;18,66666667;16,66666667;18;111,1111111;17,60941878
5143;DULCES GOLOSINAS;12;13/12/2022;13;12;12;2022;22;46;1;1;0;5;1;0;0;0;0;0;1;0;21,33333333;19,33333333;18,66666667;117,8571429;19,19002802
5144;DULCES GOLOSINAS;12;13/12/2022;13;12;12;2022;22;46;2;0;1;5;1;0;0;0;0;0;1;0;20,66666667;18;18,33333333;120;18,48753503
5175;DULCES GOLOSINAS;12;14/12/2022;14;12;12;2022;18;62;2;0;1;5;1;0;0;0;0;0;1;0;20,66666667;19,66666667;17,83333333;100,9345794;18,95202242
5176;DULCES GOLOSINAS;12;14/12/2022;14;12;12;2022;18;62;1;1;0;5;1;0;0;0;0;0;1;0;19,33333333;20;17,33333333;103,8461538;18,76161793
5199;DULCES GOLOSINAS;12;15/12/2022;15;12;12;2022;27;64;1;1;0;5;1;0;0;0;0;0;1;0;21;21,16666667;18,41666667;146,6063348;20,40929435
5234;DULCES GOLOSINAS;12;16/12/2022;16;12;12;2022;13;27;2;0;1;5;1;0;0;0;0;0;1;0;19,33333333;20;18,33333333;70,90909091;18,92743548
5235;DULCES GOLOSINAS;12;16/12/2022;16;12;12;2022;13;27;1;1;0;5;1;0;0;0;0;0;1;0;17,66666667;18,5;18,25;71,23287671;17,74194838
5266;DULCES GOLOSINAS;12;17/12/2022;17;12;12;2022;10;54;2;0;1;5;1;0;0;0;0;0;1;0;11;15,16666667;17,41666667;57,41626794;14,95484696
5267;DULCES GOLOSINAS;12;17/12/2022;17;12;12;2022;10;54;1;1;0;5;1;0;0;0;0;0;1;0;12;16,5;17,91666667;55,81395349;16,19355871
5340;DULCES GOLOSINAS;12;20/12/2022;20;12;12;2022;19;46;2;0;1;5;1;0;0;0;0;0;1;0;13;15,33333333;17,66666667;107,5471698;15,76387757
5342;DULCES GOLOSINAS;12;20/12/2022;20;12;12;2022;14;35;1;1;0;5;1;0;0;0;0;0;1;0;14,33333333;13,16666667;17,16666667;81,55339806;15,41110206
5361;DULCES GOLOSINAS;12;21/12/2022;21;12;12;2022;22;36;2;0;1;5;1;0;0;0;0;0;1;0;18,33333333;14,66666667;17,33333333;126,9230769;16,72888165
5395;DULCES GOLOSINAS;12;22/12/2022;22;12;12;2022;16;32;2;0;1;5;1;0;0;0;0;0;1;0;18;16,16666667;16,33333333;97,95918367;16,46648425
5396;DULCES GOLOSINAS;12;22/12/2022;22;12;12;2022;16;32;2;0;1;5;1;0;0;0;0;0;1;0;17,33333333;15,16666667;16,83333333;95,04950495;16,58310532
5419;DULCES GOLOSINAS;12;23/12/2022;23;12;12;2022;18;57;1;1;0;5;1;0;0;0;0;0;1;0;16,66666667;17,5;16,33333333;110,2040816;16,7731874
5420;DULCES GOLOSINAS;12;23/12/2022;23;12;12;2022;18;57;1;1;0;5;1;0;0;0;0;0;1;0;17,33333333;17,33333333;16,33333333;110,2040816;17,01854992
5438;DULCES GOLOSINAS;12;24/12/2022;24;12;12;2022;20;38;1;1;0;5;1;0;0;0;0;0;1;0;18,66666667;18,33333333;15,75;126,984127;17,61483994
5467;DULCES GOLOSINAS;12;25/12/2022;25;12;12;2022;17;54;2;0;1;5;1;0;0;0;0;0;1;0;18;17,66666667;16,41666667;103,5532995;17,39349756
5468;DULCES GOLOSINAS;12;25/12/2022;25;12;12;2022;17;54;1;1;0;5;1;0;0;0;0;0;1;0;18,33333333;17,5;16,08333333;105,6994819;17,49187195
5491;DULCES GOLOSINAS;12;26/12/2022;26;12;12;2022;17;26;2;0;1;5;1;0;0;0;0;0;1;0;17;17,83333333;17;100;17,31479805
5492;DULCES GOLOSINAS;12;26/12/2022;26;12;12;2022;17;26;1;1;0;5;1;0;0;0;0;0;1;0;17;17,66666667;17,58333333;96,68246445;17,25183844
5513;DULCES GOLOSINAS;12;27/12/2022;27;12;12;2022;24;57;2;0;1;5;1;0;0;0;0;0;1;0;19,33333333;18,66666667;18;133,3333333;18,60147075
5514;DULCES GOLOSINAS;12;27/12/2022;27;12;12;2022;24;57;1;1;0;5;1;0;0;0;0;0;1;0;21,66666667;19,33333333;18,83333333;127,4336283;19,6811766
5542;DULCES GOLOSINAS;12;28/12/2022;28;12;12;2022;22;31;2;0;1;5;1;0;0;0;0;0;1;0;23,33333333;20,16666667;18,83333333;116,8141593;20,14494128
5568;DULCES GOLOSINAS;12;29/12/2022;29;12;12;2022;10;61;2;0;1;5;1;0;0;0;0;0;1;0;14;17,83333333;17,83333333;56,07476636;16,49276242
5569;DULCES GOLOSINAS;12;29/12/2022;29;12;12;2022;10;61;1;1;0;5;1;0;0;0;0;0;1;0;18,66666667;19;18,33333333;54,54545455;18,11595302
5592;DULCES GOLOSINAS;12;30/12/2022;30;12;12;2022;20;58;1;1;0;5;1;0;0;0;0;0;1;0;13,33333333;18,33333333;18;111,1111111;17,19420994
5593;DULCES GOLOSINAS;12;30/12/2022;30;12;12;2022;20;58;1;1;0;5;1;0;0;0;0;0;1;0;16,66666667;17,66666667;18,16666667;110,0917431;17,75536795
5718;DULCES GOLOSINAS;12;4/1/2023;4;13;1;2023;16;46;1;1;0;0;0;0;0;0;0;1;0;0;18,66666667;16,33333333;17,83333333;282,3529412;7,143393927
5738;DULCES GOLOSINAS;12;6/1/2023;6;13;1;2023;35;26;1;1;0;0;0;0;0;0;0;1;0;0;23,66666667;18,5;19,33333333;420;12,71471514
5753;DULCES GOLOSINAS;12;7/1/2023;7;13;1;2023;16;35;1;1;0;0;0;0;0;0;0;1;0;0;22,33333333;19,5;19,25;171,4285714;13,37177211
5768;DULCES GOLOSINAS;12;8/1/2023;8;13;1;2023;24;27;1;1;0;0;0;0;0;0;0;1;0;0;25;21,83333333;19,83333333;213,3333333;15,49741769
5828;DULCES GOLOSINAS;12;13/1/2023;13;13;1;2023;5;19;1;1;0;0;0;0;0;0;0;1;0;0;15;19,33333333;18,83333333;44,44444444;13,39793415
5835;DULCES GOLOSINAS;12;14/1/2023;14;13;1;2023;14;36;1;1;0;0;0;0;0;0;0;1;0;0;14,33333333;18,33333333;18;120;13,51834732
5864;DULCES GOLOSINAS;12;16/1/2023;16;13;1;2023;10;33;2;0;1;0;0;0;0;0;0;1;0;0;9,666666667;17,33333333;16,83333333;83,33333333;12,81467786
5872;DULCES GOLOSINAS;12;17/1/2023;17;13;1;2023;18;24;1;1;0;0;0;0;0;0;0;1;0;0;14;14,5;16,5;140,2597403;13,85174229
5898;DULCES GOLOSINAS;12;19/1/2023;19;13;1;2023;30;43;2;0;1;0;0;0;0;0;0;1;0;0;19,33333333;16,83333333;18,16666667;196,7213115;17,08139383
5925;DULCES GOLOSINAS;12;21/1/2023;21;13;1;2023;20;43;2;0;1;0;0;0;0;0;0;1;0;0;22,66666667;16,16666667;19;121,2121212;17,66511506
5959;DULCES GOLOSINAS;12;24/1/2023;24;13;1;2023;11;20;2;0;1;0;0;0;0;0;0;1;0;0;20,33333333;17,16666667;18,25;63,46153846;16,33209205
5968;DULCES GOLOSINAS;12;25/1/2023;25;13;1;2023;28;46;1;1;0;0;0;0;0;0;0;1;0;0;19,66666667;19,5;18,91666667;148,0176211;18,66567364
5977;DULCES GOLOSINAS;12;26/1/2023;26;13;1;2023;15;32;1;1;0;0;0;0;0;0;0;1;0;0;18;20,33333333;18,83333333;79,6460177;17,93253891
6030;DULCES GOLOSINAS;12;30/1/2023;30;13;1;2023;2;37;2;0;1;0;0;0;0;0;0;1;0;0;15;17,66666667;16,08333333;12,43523316;14,74603113
6073;DULCES GOLOSINAS;12;1/2/2023;1;14;2;2023;13;28;2;0;1;1;1;1;0;0;0;0;0;0;10;14,83333333;15,83333333;47,41641337;24,69352706
6121;DULCES GOLOSINAS;12;4/2/2023;4;14;2;2023;11;43;1;1;0;1;1;1;0;0;0;0;0;0;8,666666667;13,33333333;14,75;42,7184466;21,95482165
6131;DULCES GOLOSINAS;12;5/2/2023;5;14;2;2023;29;45;2;0;1;1;1;1;0;0;0;0;0;0;17,66666667;16,33333333;16,75;108,75;23,36385732
6145;DULCES GOLOSINAS;12;6/2/2023;6;14;2;2023;39;29;1;1;0;1;1;1;0;0;0;0;0;0;26,33333333;18,16666667;18,83333333;142,6829268;26,49108585
6174;DULCES GOLOSINAS;12;8/2/2023;8;14;2;2023;13;46;2;0;1;1;1;1;0;0;0;0;0;0;27;17,83333333;19,08333333;49,21135647;23,79286868
6186;DULCES GOLOSINAS;12;9/2/2023;9;14;2;2023;18;35;2;0;1;1;1;1;0;0;0;0;0;0;23,33333333;20,5;19,08333333;70,58823529;22,63429495
6201;DULCES GOLOSINAS;12;10/2/2023;10;14;2;2023;19;17;2;0;1;1;1;1;0;0;0;0;0;0;16,66666667;21,5;18,16666667;77,02702703;21,90743596
6215;DULCES GOLOSINAS;12;11/2/2023;11;14;2;2023;15;44;2;0;1;1;1;1;0;0;0;0;0;0;17,33333333;22,16666667;17,75;65,69343066;20,52594877
6243;DULCES GOLOSINAS;12;13/2/2023;13;14;2;2023;12;47;2;0;1;1;1;1;0;0;0;0;0;0;15,33333333;19,33333333;17,83333333;57,8313253;18,82075901
6256;DULCES GOLOSINAS;12;14/2/2023;14;14;2;2023;15;41;2;0;1;1;1;1;0;0;0;0;0;0;14;15,33333333;16,75;79,6460177;18,05660721
6266;DULCES GOLOSINAS;12;15/2/2023;15;14;2;2023;29;32;2;0;1;1;1;1;0;0;0;0;0;0;18,66666667;18;17,91666667;151,3043478;20,24528577
6280;DULCES GOLOSINAS;12;16/2/2023;16;14;2;2023;36;20;1;1;0;1;1;1;0;0;0;0;0;0;26,66666667;21;20,75;173,4939759;23,39622861
6293;DULCES GOLOSINAS;12;17/2/2023;17;14;2;2023;19;42;2;0;1;1;1;1;0;0;0;0;0;0;28;21;21,25;89,41176471;22,51698289
6316;DULCES GOLOSINAS;12;18/2/2023;18;14;2;2023;10;44;2;0;1;1;1;1;0;0;0;0;0;0;21,66666667;20,16666667;21,16666667;47,24409449;20,01358631
6325;DULCES GOLOSINAS;12;19/2/2023;19;14;2;2023;11;18;1;1;0;1;1;1;0;0;0;0;0;0;13,33333333;20;19,66666667;55,93220339;18,21086905
6340;DULCES GOLOSINAS;12;20/2/2023;20;14;2;2023;10;32;1;1;0;1;1;1;0;0;0;0;0;0;10,33333333;19,16666667;17,25;57,97101449;16,56869524
6365;DULCES GOLOSINAS;12;22/2/2023;22;14;2;2023;16;50;2;0;1;1;1;1;0;0;0;0;0;0;12,33333333;17;17,5;91,42857143;16,45495619
6379;DULCES GOLOSINAS;12;23/2/2023;23;14;2;2023;28;35;2;0;1;1;1;1;0;0;0;0;0;0;18;15,66666667;18,33333333;152,7272727;18,76396495
6420;DULCES GOLOSINAS;12;26/2/2023;26;14;2;2023;24;29;1;1;0;1;1;1;0;0;0;0;0;0;22,66666667;16,5;18,75;128;19,81117196
6437;DULCES GOLOSINAS;12;27/2/2023;27;14;2;2023;12;48;2;0;1;1;1;1;0;0;0;0;0;0;21,33333333;16,83333333;18,5;64,86486486;18,24893757
6449;DULCES GOLOSINAS;12;28/2/2023;28;14;2;2023;20;26;1;1;0;1;1;1;0;0;0;0;0;0;18,66666667;18,33333333;19,16666667;104,3478261;18,59915006
6493;DULCES GOLOSINAS;12;2/3/2023;2;15;3;2023;28;48;2;0;1;0;0;0;0;0;0;1;0;0;25;21,83333333;18,75;101,510574;26,0279034
6494;DULCES GOLOSINAS;12;2/3/2023;2;15;3;2023;26;47;2;0;1;0;0;0;0;0;0;1;0;0;19,33333333;21;20,08333333;95,12195122;26,66859906
6497;DULCES GOLOSINAS;12;2/3/2023;2;15;3;2023;21;25;2;0;1;0;0;0;0;0;0;1;0;0;22,33333333;21,83333333;19,41666667;80,25477707;25,53487925
6505;DULCES GOLOSINAS;12;3/3/2023;3;15;3;2023;25;16;1;1;0;0;0;0;0;0;0;1;0;0;22;22,16666667;19,5;97,08737864;23,73785817
6511;DULCES GOLOSINAS;12;3/3/2023;3;15;3;2023;13;39;2;0;1;0;0;0;0;0;0;1;0;0;20,66666667;20;18,25;49,84025559;23,42232272
6515;DULCES GOLOSINAS;12;4/3/2023;4;15;3;2023;21;42;2;0;1;0;0;0;0;0;0;1;0;0;19,66666667;22,33333333;20,33333333;83,44370861;23,19028654
6521;DULCES GOLOSINAS;12;5/3/2023;5;15;3;2023;32;50;2;0;1;0;0;0;0;0;0;1;0;0;25,33333333;23,66666667;22,75;131,9587629;24,92178339
6522;DULCES GOLOSINAS;12;5/3/2023;5;15;3;2023;23;21;1;1;0;0;0;0;0;0;0;1;0;0;23;21,83333333;21,41666667;92,92929293;23,15222923
6536;DULCES GOLOSINAS;12;6/3/2023;6;15;3;2023;23;43;2;0;1;0;0;0;0;0;0;1;0;0;26;22,83333333;22,33333333;95,5017301;24,53742671
6546;DULCES GOLOSINAS;12;7/3/2023;7;15;3;2023;27;27;1;1;0;0;0;0;0;0;0;1;0;0;21,33333333;23,33333333;22,75;116,967509;23,34395309
6549;DULCES GOLOSINAS;12;7/3/2023;7;15;3;2023;14;16;1;1;0;0;0;0;0;0;0;1;0;0;23;23;21,5;61,31386861;22,42994137
6567;DULCES GOLOSINAS;12;10/3/2023;10;15;3;2023;29;24;2;0;1;0;0;0;0;0;0;1;0;0;23,33333333;24,66666667;23,5;123,4042553;24,47516247
6572;DULCES GOLOSINAS;12;11/3/2023;11;15;3;2023;19;40;2;0;1;0;0;0;0;0;0;1;0;0;25;24;22,91666667;82,90909091;23,38012998
6576;DULCES GOLOSINAS;12;12/3/2023;12;15;3;2023;26;32;1;1;0;0;0;0;0;0;0;1;0;0;24,66666667;23;23,33333333;111,4285714;23,90410398
6579;DULCES GOLOSINAS;12;13/3/2023;13;15;3;2023;26;29;1;1;0;0;0;0;0;0;0;1;0;0;23,66666667;23,5;23,16666667;112,2302158;24,32328319
6581;DULCES GOLOSINAS;12;13/3/2023;13;15;3;2023;15;21;2;0;1;0;0;0;0;0;0;1;0;0;22,33333333;23,66666667;23,33333333;64,28571429;22,45862655
6583;DULCES GOLOSINAS;12;14/3/2023;14;15;3;2023;29;28;1;1;0;0;0;0;0;0;0;1;0;0;23,33333333;24;23,66666667;122,5352113;23,76690124
6589;DULCES GOLOSINAS;12;15/3/2023;15;15;3;2023;24;22;1;1;0;0;0;0;0;0;0;1;0;0;22,66666667;23,16666667;23,91666667;100,3484321;23,81352099
6604;DULCES GOLOSINAS;12;18/3/2023;18;15;3;2023;20;45;2;0;1;0;0;0;0;0;0;1;0;0;24,33333333;23,33333333;23,66666667;84,50704225;23,05081679
6612;DULCES GOLOSINAS;12;20/3/2023;20;15;3;2023;23;40;1;1;0;0;0;0;0;0;0;1;0;0;22,33333333;22,83333333;22,91666667;100,3636364;23,04065343
6618;DULCES GOLOSINAS;12;21/3/2023;21;15;3;2023;35;19;1;1;0;0;0;0;0;0;0;1;0;0;26;24,33333333;23,91666667;146,3414634;25,43252275
6620;DULCES GOLOSINAS;12;21/3/2023;21;15;3;2023;28;50;2;0;1;0;0;0;0;0;0;1;0;0;28,66666667;26,5;25,08333333;111,627907;25,9460182
6622;DULCES GOLOSINAS;12;21/3/2023;21;15;3;2023;26;32;1;1;0;0;0;0;0;0;0;1;0;0;29,66666667;26;25;104;25,95681456
6628;DULCES GOLOSINAS;12;22/3/2023;22;15;3;2023;30;36;2;0;1;0;0;0;0;0;0;1;0;0;28;27;25,08333333;119,6013289;26,76545165
6633;DULCES GOLOSINAS;12;23/3/2023;23;15;3;2023;23;28;2;0;1;0;0;0;0;0;0;1;0;0;26,33333333;27,5;25,41666667;90,49180328;26,01236132
6636;DULCES GOLOSINAS;12;24/3/2023;24;15;3;2023;29;44;2;0;1;0;0;0;0;0;0;1;0;0;27,33333333;28,5;25,66666667;112,987013;26,60988905
6637;DULCES GOLOSINAS;12;24/3/2023;24;15;3;2023;25;29;2;0;1;0;0;0;0;0;0;1;0;0;25,66666667;26,83333333;25,58333333;97,71986971;26,28791124
6643;DULCES GOLOSINAS;12;25/3/2023;25;15;3;2023;30;27;1;1;0;0;0;0;0;0;0;1;0;0;28;27,16666667;26,83333333;111,8012422;27,03032899
6647;DULCES GOLOSINAS;12;26/3/2023;26;15;3;2023;30;41;1;1;0;0;0;0;0;0;0;1;0;0;28,33333333;27,83333333;26,91666667;111,4551084;27,6242632
6652;DULCES GOLOSINAS;12;27/3/2023;27;15;3;2023;27;36;1;1;0;0;0;0;0;0;0;1;0;0;29;27,33333333;27,16666667;99,38650307;27,49941056
6664;DULCES GOLOSINAS;12;28/3/2023;28;15;3;2023;38;41;2;0;1;0;0;0;0;0;0;1;0;0;31,66666667;29,83333333;28,66666667;132,5581395;29,59952845
6690;DULCES GOLOSINAS;12;30/3/2023;30;15;3;2023;19;33;2;0;1;0;0;0;0;0;0;1;0;0;23,33333333;26,16666667;26,5;71,69811321;24,8236982
6692;DULCES GOLOSINAS;12;30/3/2023;30;15;3;2023;13;36;2;0;1;0;0;0;0;0;0;1;0;0;26;27,16666667;27,83333333;46,70658683;26,27962276
6744;DULCES GOLOSINAS;12;2/4/2023;2;16;4;2023;20;25;2;0;1;0;0;0;0;0;0;1;0;0;17,33333333;24,5;25,83333333;84,80565371;22,97561148
6748;DULCES GOLOSINAS;12;3/4/2023;3;16;4;2023;36;41;1;1;0;0;0;0;0;0;0;1;0;0;25;25,5;26,66666667;142,1052632;25,58048919
6753;DULCES GOLOSINAS;12;3/4/2023;3;16;4;2023;11;45;1;1;0;0;0;0;0;0;0;1;0;0;22,33333333;22,83333333;25,08333333;44;22,66439135
6779;DULCES GOLOSINAS;12;7/4/2023;7;16;4;2023;12;29;2;0;1;0;0;0;0;0;0;1;0;0;19,66666667;18,5;24,16666667;51,06382979;20,53151308
6795;DULCES GOLOSINAS;12;10/4/2023;10;16;4;2023;11;31;2;0;1;0;0;0;0;0;0;1;0;0;11,33333333;18,16666667;22,66666667;49,07063197;18,62521046
6801;DULCES GOLOSINAS;12;11/4/2023;11;16;4;2023;20;47;2;0;1;0;0;0;0;0;0;1;0;0;14,33333333;18,33333333;22,25;90,56603774;18,90016837
6806;DULCES GOLOSINAS;12;12/4/2023;12;16;4;2023;16;39;2;0;1;0;0;0;0;0;0;1;0;0;15,66666667;17,66666667;21,08333333;76,4940239;18,3201347
6821;DULCES GOLOSINAS;12;14/4/2023;14;16;4;2023;23;25;1;1;0;0;0;0;0;0;0;1;0;0;19,66666667;15,5;20,5;112,6530612;19,25610776
6837;DULCES GOLOSINAS;12;16/4/2023;16;16;4;2023;11;20;1;1;0;0;0;0;0;0;0;1;0;0;16,66666667;15,5;19,16666667;56,89655172;17,60488621
6848;DULCES GOLOSINAS;12;18/4/2023;18;16;4;2023;13;40;2;0;1;0;0;0;0;0;0;1;0;0;15,66666667;15,66666667;17,08333333;71,88940092;16,68390896
6852;DULCES GOLOSINAS;12;19/4/2023;19;16;4;2023;35;36;1;1;0;0;0;0;0;0;0;1;0;0;19,66666667;19,66666667;18,91666667;182,6086957;20,34712717
6877;DULCES GOLOSINAS;12;22/4/2023;22;16;4;2023;21;40;1;1;0;0;0;0;0;0;0;1;0;0;23;19,83333333;19,08333333;110,0436681;20,47770174
6925;DULCES GOLOSINAS;12;1/5/2023;1;17;5;2023;13;49;1;1;0;3;1;0;0;1;0;0;0;0;23;19,33333333;18,5;41,4893617;26,80050984
6928;DULCES GOLOSINAS;12;1/5/2023;1;17;5;2023;12;37;1;1;0;3;1;0;0;1;0;0;0;0;15,33333333;17,5;16,5;40,56338028;23,84040787
6940;DULCES GOLOSINAS;12;2/5/2023;2;17;5;2023;22;21;1;1;0;3;1;0;0;1;0;0;0;0;15,66666667;19,33333333;17,41666667;78,10650888;23,4723263
6953;DULCES GOLOSINAS;12;3/5/2023;3;17;5;2023;21;48;1;1;0;3;1;0;0;1;0;0;0;0;18,33333333;20,66666667;18,16666667;78,75;22,97786104
7000;DULCES GOLOSINAS;12;6/5/2023;6;17;5;2023;19;43;1;1;0;3;1;0;0;1;0;0;0;0;20,66666667;18;18,83333333;74,75409836;22,18228883
7016;DULCES GOLOSINAS;12;7/5/2023;7;17;5;2023;20;20;2;0;1;3;1;0;0;1;0;0;0;0;20;17,83333333;18,83333333;82,4742268;21,74583107
7030;DULCES GOLOSINAS;12;8/5/2023;8;17;5;2023;25;28;2;0;1;3;1;0;0;1;0;0;0;0;21,33333333;19,83333333;19,58333333;104,8951049;22,39666485
7051;DULCES GOLOSINAS;12;9/5/2023;9;17;5;2023;14;48;1;1;0;3;1;0;0;1;0;0;0;0;17,66666667;18,83333333;19,08333333;70,58823529;19,37386551
7052;DULCES GOLOSINAS;12;9/5/2023;9;17;5;2023;14;44;1;1;0;3;1;0;0;1;0;0;0;0;19,66666667;20,16666667;18,83333333;64,1221374;20,71733188
7062;DULCES GOLOSINAS;12;10/5/2023;10;17;5;2023;29;29;1;1;0;3;1;0;0;1;0;0;0;0;19;20,16666667;20,41666667;149,3562232;21,2990924
7081;DULCES GOLOSINAS;12;11/5/2023;11;17;5;2023;9;45;1;1;0;3;1;0;0;1;0;0;0;0;17,33333333;18,5;18,25;48,43049327;18,83927392
7093;DULCES GOLOSINAS;12;12/5/2023;12;17;5;2023;36;29;1;1;0;3;1;0;0;1;0;0;0;0;24,66666667;21,16666667;19,5;184,6153846;22,27141914
7100;DULCES GOLOSINAS;12;12/5/2023;12;17;5;2023;11;38;2;0;1;3;1;0;0;1;0;0;0;0;18,66666667;18,83333333;19,33333333;56,89655172;20,01713531
7143;DULCES GOLOSINAS;12;15/5/2023;15;17;5;2023;14;23;2;0;1;3;1;0;0;1;0;0;0;0;20,33333333;18,83333333;19,5;71,79487179;18,81370825
7144;DULCES GOLOSINAS;12;15/5/2023;15;17;5;2023;14;23;2;0;1;3;1;0;0;1;0;0;0;0;13;18,83333333;18,83333333;74,33628319;17,8509666
7157;DULCES GOLOSINAS;12;16/5/2023;16;17;5;2023;36;39;1;1;0;3;1;0;0;1;0;0;0;0;21,33333333;20;20,08333333;179,253112;21,48077328
7171;DULCES GOLOSINAS;12;17/5/2023;17;17;5;2023;17;21;1;1;0;3;1;0;0;1;0;0;0;0;21,66666667;17,33333333;19,25;88,31168831;19,0676949
7173;DULCES GOLOSINAS;12;17/5/2023;17;17;5;2023;12;41;1;1;0;3;1;0;0;1;0;0;0;0;20,66666667;20,5;19,5;61,53846154;19,58461862
7189;DULCES GOLOSINAS;12;18/5/2023;18;17;5;2023;14;17;2;0;1;3;1;0;0;1;0;0;0;0;14,33333333;17,83333333;18,33333333;76,36363636;18,05415592
7204;DULCES GOLOSINAS;12;19/5/2023;19;17;5;2023;16;36;1;1;0;3;1;0;0;1;0;0;0;0;15,66666667;18,16666667;18,5;86,48648649;17,64332474
7224;DULCES GOLOSINAS;12;20/5/2023;20;17;5;2023;12;22;2;0;1;3;1;0;0;1;0;0;0;0;14;17,83333333;18,33333333;65,45454545;16,51465979
7250;DULCES GOLOSINAS;12;22/5/2023;22;17;5;2023;17;40;2;0;1;3;1;0;0;1;0;0;0;0;15;14,66666667;17,33333333;98,07692308;16,61172783
7266;DULCES GOLOSINAS;12;23/5/2023;23;17;5;2023;13;35;2;0;1;3;1;0;0;1;0;0;0;0;14;14,83333333;17,66666667;73,58490566;15,88938226
7296;DULCES GOLOSINAS;12;25/5/2023;25;17;5;2023;20;21;2;0;1;3;1;0;0;1;0;0;0;0;16,66666667;15,33333333;16,33333333;122,4489796;16,71150581
7323;DULCES GOLOSINAS;12;27/5/2023;27;17;5;2023;37;19;2;0;1;3;1;0;0;1;0;0;0;0;23,33333333;19,16666667;18,5;200;20,76920465
7341;DULCES GOLOSINAS;12;28/5/2023;28;17;5;2023;26;48;1;1;0;3;1;0;0;1;0;0;0;0;21,33333333;19;18,41666667;141,1764706;18,65229098
